uid,product_id,brand,experiment_name,quantity,amount,total_amount
3MpNxnNVVQb7w3VwndmtA4,10738,Pataks,Experiment 2,1,2.4,14.7
4Y4CVSNZuDiMpLTx6COXv0,10748,The Spice Tailor,Experiment 1,1,3.85,3.85
3EX0mhoiuQMjBJZ2ZA5jtD,10782,Sharwoods,Experiment 1,1,2.8,16.05
3EX0mhoiuQMjBJZ2ZA5jtD,10738,Pataks,Experiment 1,2,4.8,16.05
3EX0mhoiuQMjBJZ2ZA5jtD,10783,Sharwoods,Experiment 1,1,2.8,16.05
3EX0mhoiuQMjBJZ2ZA5jtD,10762,Pataks,Experiment 1,1,3.25,16.05
3EX0mhoiuQMjBJZ2ZA5jtD,10743,Pataks,Experiment 1,1,2.4,16.05
2Qr4vBYCwqxBGO4Tnei6IB,10792,Sharwoods,Experiment 2,3,8.4,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10774,Pataks,Experiment 2,1,6.5,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10776,Sharwoods,Experiment 2,1,2.5,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10793,Sharwoods,Experiment 2,1,2.8,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10765,Bens Original,Experiment 2,1,2.6,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10780,Loyd Grossman,Experiment 2,1,3.0,30.6
2Qr4vBYCwqxBGO4Tnei6IB,10743,Pataks,Experiment 2,1,4.8,30.6
6ZuzTWItvXEGXLCSyQbYug,10782,Sharwoods,Control,1,2.8,15.9
6ZuzTWItvXEGXLCSyQbYug,10761,Sharwoods,Control,1,2.5,15.9
6ZuzTWItvXEGXLCSyQbYug,10766,Pataks,Control,1,1.85,15.9
6ZuzTWItvXEGXLCSyQbYug,10777,Sharwoods,Control,1,2.5,15.9
6ZuzTWItvXEGXLCSyQbYug,10738,Pataks,Control,1,2.4,15.9
6ZuzTWItvXEGXLCSyQbYug,10773,The Spice Tailor,Control,1,3.85,15.9
7J06UR2DI5JmBwzo5MvYNW,10763,Pataks,Control,1,2.4,6.1
7J06UR2DI5JmBwzo5MvYNW,10778,Pataks,Control,1,1.85,6.1
7J06UR2DI5JmBwzo5MvYNW,10766,Pataks,Control,1,1.85,6.1
3ENKSuICRxtBmadSJurOzx,10777,Sharwoods,Experiment 2,1,2.5,13.95
3ENKSuICRxtBmadSJurOzx,10743,Pataks,Experiment 2,1,2.4,13.95
3ENKSuICRxtBmadSJurOzx,10748,The Spice Tailor,Experiment 2,1,3.85,13.95
3ENKSuICRxtBmadSJurOzx,10784,Sharwoods,Experiment 2,1,2.8,13.95
3ENKSuICRxtBmadSJurOzx,10752,Pataks,Experiment 2,1,2.4,13.95
5iMMUKnjzLbQz1xPK9ca3j,10782,Sharwoods,Control,1,2.8,23.85
5iMMUKnjzLbQz1xPK9ca3j,10740,Sharwoods,Control,1,2.5,23.85
5iMMUKnjzLbQz1xPK9ca3j,10736,Pataks,Control,2,4.8,23.85
5iMMUKnjzLbQz1xPK9ca3j,10739,Sharwoods,Control,1,2.5,23.85
5iMMUKnjzLbQz1xPK9ca3j,10748,The Spice Tailor,Control,1,3.85,23.85
5iMMUKnjzLbQz1xPK9ca3j,10743,Pataks,Control,1,2.4,23.85
5iMMUKnjzLbQz1xPK9ca3j,10745,Sharwoods,Control,1,2.5,23.85
5iMMUKnjzLbQz1xPK9ca3j,10761,Sharwoods,Control,1,2.5,23.85
3gfLTx00xZPoZ9vS8mEJen,10763,Pataks,Experiment 2,1,2.4,4.9
3gfLTx00xZPoZ9vS8mEJen,10740,Sharwoods,Experiment 2,1,2.5,4.9
3XmlCMtavq5OitgtHOzg6L,10748,The Spice Tailor,Control,1,3.85,17.7
3XmlCMtavq5OitgtHOzg6L,10739,Sharwoods,Control,3,7.5,17.7
3XmlCMtavq5OitgtHOzg6L,10777,Sharwoods,Control,1,2.5,17.7
3XmlCMtavq5OitgtHOzg6L,10768,The Spice Tailor,Control,1,3.85,17.7
5UePQ7xQ46ykJiH16KlAPT,10745,Sharwoods,Experiment 2,1,2.5,7.4
5UePQ7xQ46ykJiH16KlAPT,10767,Sharwoods,Experiment 2,1,2.5,7.4
5UePQ7xQ46ykJiH16KlAPT,10750,Pataks,Experiment 2,1,2.4,7.4
1YXNiF0ug6AqCaUJHfPKKZ,10771,Loyd Grossman,Experiment 1,1,3.0,16.25
1YXNiF0ug6AqCaUJHfPKKZ,10774,Pataks,Experiment 1,1,3.25,16.25
1YXNiF0ug6AqCaUJHfPKKZ,10752,Pataks,Experiment 1,1,2.4,16.25
1YXNiF0ug6AqCaUJHfPKKZ,10765,Bens Original,Experiment 1,2,5.2,16.25
1YXNiF0ug6AqCaUJHfPKKZ,10750,Pataks,Experiment 1,1,2.4,16.25
4MZLVNSYzqTnSq1tGuC9I2,10780,Loyd Grossman,Experiment 2,2,6.0,14.0
4MZLVNSYzqTnSq1tGuC9I2,10736,Pataks,Experiment 2,1,2.4,14.0
4MZLVNSYzqTnSq1tGuC9I2,10792,Sharwoods,Experiment 2,2,5.6,14.0
06gCmezPFXd5viaI6e0TSV,10738,Pataks,Experiment 2,1,2.4,4.9
06gCmezPFXd5viaI6e0TSV,10744,Sharwoods,Experiment 2,1,2.5,4.9
5GqbHxsLmtBOPMzkpgsi53,10749,The Spice Tailor,Experiment 1,1,3.85,3.85
3vkti6RwPmOkLt4YwrzS7A,10749,The Spice Tailor,Control,1,3.85,3.85
1QlhO5XtX9WEr86buXYlEO,10769,The Spice Tailor,Experiment 1,1,3.85,3.85
1qsNR7pRXFUVzleK9ZJm1B,10770,Sharwoods,Experiment 1,1,2.5,8.5
1qsNR7pRXFUVzleK9ZJm1B,10764,Pataks,Experiment 1,1,3.0,8.5
1qsNR7pRXFUVzleK9ZJm1B,10780,Loyd Grossman,Experiment 1,1,3.0,8.5
1iU95epEXFeWR7tdKKq9gF,10762,Pataks,Control,1,3.25,3.25
0OfvvgyP1RqcfDz0TdLKPm,10780,Loyd Grossman,Experiment 2,1,3.0,10.05
0OfvvgyP1RqcfDz0TdLKPm,10778,Pataks,Experiment 2,1,1.85,10.05
0OfvvgyP1RqcfDz0TdLKPm,10792,Sharwoods,Experiment 2,1,2.8,10.05
0OfvvgyP1RqcfDz0TdLKPm,10738,Pataks,Experiment 2,1,2.4,10.05
0KFRqZf3TZ9q971yorb754,10763,Pataks,Experiment 2,1,2.4,7.2
0KFRqZf3TZ9q971yorb754,10738,Pataks,Experiment 2,1,2.4,7.2
0KFRqZf3TZ9q971yorb754,10736,Pataks,Experiment 2,1,2.4,7.2
29Px74ChOdgqJYmZL6jty3,10770,Sharwoods,Experiment 2,2,5.0,7.4
29Px74ChOdgqJYmZL6jty3,10763,Pataks,Experiment 2,1,2.4,7.4
4AiwrMRD8Kl9BHC7NJNEos,10763,Pataks,Experiment 2,1,2.4,17.35
4AiwrMRD8Kl9BHC7NJNEos,10765,Bens Original,Experiment 2,2,5.2,17.35
4AiwrMRD8Kl9BHC7NJNEos,10746,Pataks,Experiment 2,3,9.75,17.35
1Dw52tk4Tv4yiNlu9VxUrB,10776,Sharwoods,Experiment 1,1,2.5,7.3
1Dw52tk4Tv4yiNlu9VxUrB,10756,Pataks,Experiment 1,1,2.4,7.3
1Dw52tk4Tv4yiNlu9VxUrB,10742,Pataks,Experiment 1,1,2.4,7.3
6zj34ejrxhY4UbL2vJnjOD,10751,Sharwoods,Experiment 1,1,2.5,6.35
6zj34ejrxhY4UbL2vJnjOD,10760,Pataks,Experiment 1,1,1.85,6.35
6zj34ejrxhY4UbL2vJnjOD,10786,Sharwoods,Experiment 1,1,2.0,6.35
6ZahNoHjLEwQxnNt3L2Wgs,10776,Sharwoods,Control,1,2.5,7.7
6ZahNoHjLEwQxnNt3L2Wgs,10750,Pataks,Control,1,2.4,7.7
6ZahNoHjLEwQxnNt3L2Wgs,10784,Sharwoods,Control,1,2.8,7.7
0WHFT4gZSwvvq8LnNEW7hy,10759,Sharwoods,Control,1,2.5,2.5
128lZdsZwOQNtM2Q1UCz9Y,10742,Pataks,Experiment 1,1,2.4,24.9
128lZdsZwOQNtM2Q1UCz9Y,10788,Sharwoods,Experiment 1,2,4.0,24.9
128lZdsZwOQNtM2Q1UCz9Y,10755,Pataks,Experiment 1,3,9.75,24.9
128lZdsZwOQNtM2Q1UCz9Y,10754,The Spice Tailor,Experiment 1,1,3.85,24.9
128lZdsZwOQNtM2Q1UCz9Y,10759,Sharwoods,Experiment 1,1,2.5,24.9
128lZdsZwOQNtM2Q1UCz9Y,10756,Pataks,Experiment 1,1,2.4,24.9
5RHRTTVoUGjgTwTx50prfa,10778,Pataks,Experiment 2,1,1.85,1.85
0CkP5cUdKrF5QNL7b2MDYJ,10781,Sharwoods,Experiment 2,1,5.6,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10772,The Spice Tailor,Experiment 2,1,3.85,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10770,Sharwoods,Experiment 2,1,2.5,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10762,Pataks,Experiment 2,1,3.25,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10790,Sharwoods,Experiment 2,1,2.8,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10792,Sharwoods,Experiment 2,1,2.8,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10777,Sharwoods,Experiment 2,1,2.5,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10771,Loyd Grossman,Experiment 2,1,6.0,31.8
0CkP5cUdKrF5QNL7b2MDYJ,10767,Sharwoods,Experiment 2,1,2.5,31.8
3MhglVUNQNlJKtIEdhH8b7,10765,Bens Original,Experiment 1,1,2.6,6.95
3MhglVUNQNlJKtIEdhH8b7,10761,Sharwoods,Experiment 1,1,2.5,6.95
3MhglVUNQNlJKtIEdhH8b7,10760,Pataks,Experiment 1,1,1.85,6.95
70Y5l5yYYWyrAkiQCOqEx5,10778,Pataks,Experiment 1,1,1.85,22.35
70Y5l5yYYWyrAkiQCOqEx5,10780,Loyd Grossman,Experiment 1,2,6.0,22.35
70Y5l5yYYWyrAkiQCOqEx5,10762,Pataks,Experiment 1,1,3.25,22.35
70Y5l5yYYWyrAkiQCOqEx5,10759,Sharwoods,Experiment 1,1,2.5,22.35
70Y5l5yYYWyrAkiQCOqEx5,10745,Sharwoods,Experiment 1,1,2.5,22.35
70Y5l5yYYWyrAkiQCOqEx5,10748,The Spice Tailor,Experiment 1,1,3.85,22.35
70Y5l5yYYWyrAkiQCOqEx5,10742,Pataks,Experiment 1,1,2.4,22.35
0rYlQd7j1Ng7LkuUKthn3L,10765,Bens Original,Experiment 2,1,2.6,5.1
0rYlQd7j1Ng7LkuUKthn3L,10761,Sharwoods,Experiment 2,1,2.5,5.1
6FcN2y57usuCxvHym0uPs8,10778,Pataks,Control,1,1.85,9.95
6FcN2y57usuCxvHym0uPs8,10773,The Spice Tailor,Control,1,3.85,9.95
6FcN2y57usuCxvHym0uPs8,10736,Pataks,Control,1,2.4,9.95
6FcN2y57usuCxvHym0uPs8,10766,Pataks,Control,1,1.85,9.95
4bGGz82qjADRoedtvp78Uv,10778,Pataks,Experiment 2,2,3.7,6.5
4bGGz82qjADRoedtvp78Uv,10793,Sharwoods,Experiment 2,1,2.8,6.5
4oYjfOq0gqZMG2nQlWHGgH,10783,Sharwoods,Control,1,2.8,6.65
4oYjfOq0gqZMG2nQlWHGgH,10768,The Spice Tailor,Control,1,3.85,6.65
6ajbJR0RWyYTgB9mP4YXeg,10751,Sharwoods,Control,1,2.5,2.5
3wOfndkLXQaaindKw4rMqd,10759,Sharwoods,Experiment 1,1,2.5,2.5
4DCzwyN4POSMbdTueA1DoM,10765,Bens Original,Experiment 2,1,2.6,4.45
4DCzwyN4POSMbdTueA1DoM,10778,Pataks,Experiment 2,1,1.85,4.45
2ra1H2V87W80hiPcBp3jdW,10744,Sharwoods,Experiment 2,1,2.5,15.4
2ra1H2V87W80hiPcBp3jdW,10739,Sharwoods,Experiment 2,1,2.5,15.4
2ra1H2V87W80hiPcBp3jdW,10770,Sharwoods,Experiment 2,1,2.5,15.4
2ra1H2V87W80hiPcBp3jdW,10764,Pataks,Experiment 2,1,3.0,15.4
2ra1H2V87W80hiPcBp3jdW,10738,Pataks,Experiment 2,1,2.4,15.4
2ra1H2V87W80hiPcBp3jdW,10740,Sharwoods,Experiment 2,1,2.5,15.4
6KWrx7KnoyrUy0ZZoWU8p2,10787,Sharwoods,Experiment 1,3,6.0,16.0
6KWrx7KnoyrUy0ZZoWU8p2,10751,Sharwoods,Experiment 1,1,2.5,16.0
6KWrx7KnoyrUy0ZZoWU8p2,10786,Sharwoods,Experiment 1,1,2.0,16.0
6KWrx7KnoyrUy0ZZoWU8p2,10777,Sharwoods,Experiment 1,1,2.5,16.0
6KWrx7KnoyrUy0ZZoWU8p2,10771,Loyd Grossman,Experiment 1,1,3.0,16.0
2NkMFHVBzPBhle7GiCvu7B,10740,Sharwoods,Control,1,2.5,2.5
4A3pksiIj8TiUEAePBnFFm,10742,Pataks,Experiment 1,2,4.8,23.8
4A3pksiIj8TiUEAePBnFFm,10744,Sharwoods,Experiment 1,1,2.5,23.8
4A3pksiIj8TiUEAePBnFFm,10756,Pataks,Experiment 1,1,2.4,23.8
4A3pksiIj8TiUEAePBnFFm,10743,Pataks,Experiment 1,1,2.4,23.8
4A3pksiIj8TiUEAePBnFFm,10758,Pataks,Experiment 1,1,3.25,23.8
4A3pksiIj8TiUEAePBnFFm,10762,Pataks,Experiment 1,1,3.25,23.8
4A3pksiIj8TiUEAePBnFFm,10781,Sharwoods,Experiment 1,1,2.8,23.8
4A3pksiIj8TiUEAePBnFFm,10738,Pataks,Experiment 1,1,2.4,23.8
6cJ9DpnmPSUc7bA6Gm9BWn,10761,Sharwoods,Control,1,2.5,2.5
6r5vXCfMcxlIJJ9AJnpOni,10739,Sharwoods,Experiment 1,1,2.5,5.0
6r5vXCfMcxlIJJ9AJnpOni,10767,Sharwoods,Experiment 1,1,2.5,5.0
0pmi7CpUy4anmsuhWdpkio,10791,Sharwoods,Experiment 2,1,2.8,8.3
0pmi7CpUy4anmsuhWdpkio,10764,Pataks,Experiment 2,1,3.0,8.3
0pmi7CpUy4anmsuhWdpkio,10761,Sharwoods,Experiment 2,1,2.5,8.3
46ATB6WlnE0GAjYPOooM5l,10773,The Spice Tailor,Control,1,3.85,3.85
3vxewBsvgemhxTTDTAybFK,10740,Sharwoods,Experiment 1,2,5.0,5.0
2fBRaQTBICaDelaSbzW67K,10790,Sharwoods,Experiment 2,1,2.8,32.6
2fBRaQTBICaDelaSbzW67K,10757,Pataks,Experiment 2,1,2.4,32.6
2fBRaQTBICaDelaSbzW67K,10740,Sharwoods,Experiment 2,1,5.0,32.6
2fBRaQTBICaDelaSbzW67K,10769,The Spice Tailor,Experiment 2,1,3.85,32.6
2fBRaQTBICaDelaSbzW67K,10739,Sharwoods,Experiment 2,1,2.5,32.6
2fBRaQTBICaDelaSbzW67K,10758,Pataks,Experiment 2,1,3.25,32.6
2fBRaQTBICaDelaSbzW67K,10751,Sharwoods,Experiment 2,1,2.5,32.6
2fBRaQTBICaDelaSbzW67K,10749,The Spice Tailor,Experiment 2,1,7.7,32.6
2fBRaQTBICaDelaSbzW67K,10765,Bens Original,Experiment 2,1,2.6,32.6
4LAUTDIHLocIeBjLLwZFIJ,10748,The Spice Tailor,Experiment 2,1,3.85,7.7
4LAUTDIHLocIeBjLLwZFIJ,10773,The Spice Tailor,Experiment 2,1,3.85,7.7
2hxTU1M9TYNFBs2yHkmyG0,10766,Pataks,Control,1,1.85,4.65
2hxTU1M9TYNFBs2yHkmyG0,10784,Sharwoods,Control,1,2.8,4.65
7C9uE30ZELSosQOjWSQks1,10743,Pataks,Experiment 2,1,2.4,4.8
7C9uE30ZELSosQOjWSQks1,10742,Pataks,Experiment 2,1,2.4,4.8
5TorxPmgaNmwuf9tXzOZtS,10773,The Spice Tailor,Control,1,3.85,6.85
5TorxPmgaNmwuf9tXzOZtS,10753,Loyd Grossman,Control,1,3.0,6.85
3CiGGvrK4a2DY6rs4kSBWY,10744,Sharwoods,Control,1,2.5,7.5
3CiGGvrK4a2DY6rs4kSBWY,10745,Sharwoods,Control,1,2.5,7.5
3CiGGvrK4a2DY6rs4kSBWY,10739,Sharwoods,Control,1,2.5,7.5
5MYiGmdkOdz604mahhrpsP,10765,Bens Original,Control,1,2.6,11.3
5MYiGmdkOdz604mahhrpsP,10760,Pataks,Control,1,1.85,11.3
5MYiGmdkOdz604mahhrpsP,10766,Pataks,Control,1,1.85,11.3
5MYiGmdkOdz604mahhrpsP,10744,Sharwoods,Control,1,2.5,11.3
5MYiGmdkOdz604mahhrpsP,10745,Sharwoods,Control,1,2.5,11.3
4TQWLj14KZhLiyM2zgaTYJ,10766,Pataks,Experiment 2,1,1.85,13.5
4TQWLj14KZhLiyM2zgaTYJ,10765,Bens Original,Experiment 2,1,2.6,13.5
4TQWLj14KZhLiyM2zgaTYJ,10779,The Spice Tailor,Experiment 2,1,3.85,13.5
4TQWLj14KZhLiyM2zgaTYJ,10756,Pataks,Experiment 2,1,2.4,13.5
4TQWLj14KZhLiyM2zgaTYJ,10793,Sharwoods,Experiment 2,1,2.8,13.5
6kjBox3r0eEs5HKKpqwEhO,10752,Pataks,Experiment 1,3,7.2,9.6
6kjBox3r0eEs5HKKpqwEhO,10763,Pataks,Experiment 1,1,2.4,9.6
0cawhasTBxaVYZP72nF9Ln,10770,Sharwoods,Experiment 2,1,2.5,8.1
0cawhasTBxaVYZP72nF9Ln,10781,Sharwoods,Experiment 2,1,2.8,8.1
0cawhasTBxaVYZP72nF9Ln,10792,Sharwoods,Experiment 2,1,2.8,8.1
5dXam1qZBi5yv7hJA2pzQR,10781,Sharwoods,Experiment 2,1,2.8,2.8
0KofAvfQ6Ij2SrbIsFyvsX,10768,The Spice Tailor,Experiment 2,1,3.85,6.35
0KofAvfQ6Ij2SrbIsFyvsX,10759,Sharwoods,Experiment 2,1,2.5,6.35
0HnRjbV6bkXHUrKvAHBnq0,10744,Sharwoods,Experiment 2,1,2.5,7.4
0HnRjbV6bkXHUrKvAHBnq0,10745,Sharwoods,Experiment 2,1,2.5,7.4
0HnRjbV6bkXHUrKvAHBnq0,10738,Pataks,Experiment 2,1,2.4,7.4
6NPbzAnaFw42HvWUT9wTpN,10739,Sharwoods,Experiment 2,1,2.5,5.3
6NPbzAnaFw42HvWUT9wTpN,10791,Sharwoods,Experiment 2,1,2.8,5.3
2Kj7uU3p9w5nebiIOuj6Sb,10738,Pataks,Control,3,7.2,19.6
2Kj7uU3p9w5nebiIOuj6Sb,10761,Sharwoods,Control,3,7.5,19.6
2Kj7uU3p9w5nebiIOuj6Sb,10739,Sharwoods,Control,1,2.5,19.6
2Kj7uU3p9w5nebiIOuj6Sb,10742,Pataks,Control,1,2.4,19.6
3KUQh1FQMQqETudX9c2u56,10792,Sharwoods,Experiment 2,1,2.8,9.15
3KUQh1FQMQqETudX9c2u56,10769,The Spice Tailor,Experiment 2,1,3.85,9.15
3KUQh1FQMQqETudX9c2u56,10751,Sharwoods,Experiment 2,1,2.5,9.15
0pt01vWNy0dMpjZDcpNjFJ,10755,Pataks,Experiment 2,1,3.25,9.45
0pt01vWNy0dMpjZDcpNjFJ,10760,Pataks,Experiment 2,1,1.85,9.45
0pt01vWNy0dMpjZDcpNjFJ,10744,Sharwoods,Experiment 2,1,2.5,9.45
0pt01vWNy0dMpjZDcpNjFJ,10766,Pataks,Experiment 2,1,1.85,9.45
5ktmJ9ObSY7JjmK2X39Qjp,10751,Sharwoods,Experiment 1,1,2.5,2.5
1jJPKTC9GS2XhIHzHFLWb4,10784,Sharwoods,Experiment 2,1,2.8,8.9
1jJPKTC9GS2XhIHzHFLWb4,10760,Pataks,Experiment 2,2,3.7,8.9
1jJPKTC9GS2XhIHzHFLWb4,10736,Pataks,Experiment 2,1,2.4,8.9
26xxZpVXluCiwkd2BANhLf,10767,Sharwoods,Control,1,2.5,6.35
26xxZpVXluCiwkd2BANhLf,10749,The Spice Tailor,Control,1,3.85,6.35
7Iv0AeFNBhMxu6fKazknUa,10745,Sharwoods,Experiment 2,1,2.5,4.9
7Iv0AeFNBhMxu6fKazknUa,10752,Pataks,Experiment 2,1,2.4,4.9
7j2z5bLUmHJJnMmC4X7z0t,10764,Pataks,Experiment 1,1,3.0,3.0
26Vy5Qijkedhw9qAQHjTVw,10751,Sharwoods,Experiment 1,1,2.5,7.1
26Vy5Qijkedhw9qAQHjTVw,10787,Sharwoods,Experiment 1,1,2.0,7.1
26Vy5Qijkedhw9qAQHjTVw,10765,Bens Original,Experiment 1,1,2.6,7.1
7sNIlH5dKv79piS2ZAm0eT,10757,Pataks,Experiment 2,1,2.4,18.15
7sNIlH5dKv79piS2ZAm0eT,10782,Sharwoods,Experiment 2,2,5.6,18.15
7sNIlH5dKv79piS2ZAm0eT,10764,Pataks,Experiment 2,1,3.0,18.15
7sNIlH5dKv79piS2ZAm0eT,10740,Sharwoods,Experiment 2,1,2.5,18.15
7sNIlH5dKv79piS2ZAm0eT,10778,Pataks,Experiment 2,1,1.85,18.15
7sNIlH5dKv79piS2ZAm0eT,10790,Sharwoods,Experiment 2,1,2.8,18.15
16kKlaxA1ngKKG2lNKbPvd,10767,Sharwoods,Control,1,2.5,8.25
16kKlaxA1ngKKG2lNKbPvd,10751,Sharwoods,Control,1,2.5,8.25
16kKlaxA1ngKKG2lNKbPvd,10774,Pataks,Control,1,3.25,8.25
3cvVC72EqWcdsRYa0RiWGf,10738,Pataks,Experiment 1,1,2.4,4.9
3cvVC72EqWcdsRYa0RiWGf,10744,Sharwoods,Experiment 1,1,2.5,4.9
2bfYSSqjzbKPlRs78R8OJh,10766,Pataks,Experiment 2,1,1.85,1.85
7zzWCrm6CeYon5pNdgwd2R,10790,Sharwoods,Experiment 2,1,2.8,9.65
7zzWCrm6CeYon5pNdgwd2R,10768,The Spice Tailor,Experiment 2,1,3.85,9.65
7zzWCrm6CeYon5pNdgwd2R,10764,Pataks,Experiment 2,1,3.0,9.65
5HNKxpKAQrqFhKEvURJK1I,10761,Sharwoods,Control,1,2.5,2.5
4iTwgBFN0Vqgc2NKdlcD8t,10761,Sharwoods,Experiment 1,1,2.5,10.8
4iTwgBFN0Vqgc2NKdlcD8t,10767,Sharwoods,Experiment 1,1,2.5,10.8
4iTwgBFN0Vqgc2NKdlcD8t,10782,Sharwoods,Experiment 1,1,2.8,10.8
4iTwgBFN0Vqgc2NKdlcD8t,10780,Loyd Grossman,Experiment 1,1,3.0,10.8
0lq5P7Si0LGjokOqDX5XVP,10784,Sharwoods,Experiment 2,1,2.8,7.05
0lq5P7Si0LGjokOqDX5XVP,10756,Pataks,Experiment 2,1,2.4,7.05
0lq5P7Si0LGjokOqDX5XVP,10778,Pataks,Experiment 2,1,1.85,7.05
5aiROgyjxyDbcmoVfkwtRP,10742,Pataks,Experiment 2,1,2.4,7.6
5aiROgyjxyDbcmoVfkwtRP,10793,Sharwoods,Experiment 2,1,2.8,7.6
5aiROgyjxyDbcmoVfkwtRP,10743,Pataks,Experiment 2,1,2.4,7.6
6tjaSAZAYZJa0nRBjgKufp,10778,Pataks,Experiment 2,1,1.85,4.35
6tjaSAZAYZJa0nRBjgKufp,10761,Sharwoods,Experiment 2,1,2.5,4.35
1idfEvYVOdwAnFe0s6KnAf,10753,Loyd Grossman,Control,1,3.0,8.5
1idfEvYVOdwAnFe0s6KnAf,10771,Loyd Grossman,Control,1,3.0,8.5
1idfEvYVOdwAnFe0s6KnAf,10744,Sharwoods,Control,1,2.5,8.5
37iyzxet1DU0peHCPzVeT8,10751,Sharwoods,Experiment 1,1,2.5,5.1
37iyzxet1DU0peHCPzVeT8,10765,Bens Original,Experiment 1,1,2.6,5.1
18ybVXwvJocqVubkTS2Jp7,10766,Pataks,Control,1,1.85,3.7
18ybVXwvJocqVubkTS2Jp7,10778,Pataks,Control,1,1.85,3.7
5SGKGJP39KNRO37QxrGu8n,10756,Pataks,Experiment 2,1,2.4,12.15
5SGKGJP39KNRO37QxrGu8n,10758,Pataks,Experiment 2,1,3.25,12.15
5SGKGJP39KNRO37QxrGu8n,10762,Pataks,Experiment 2,1,3.25,12.15
5SGKGJP39KNRO37QxrGu8n,10774,Pataks,Experiment 2,1,3.25,12.15
2Qkfd4rd2qfpSZqAMcNz8v,10739,Sharwoods,Control,1,2.5,8.75
2Qkfd4rd2qfpSZqAMcNz8v,10752,Pataks,Control,1,2.4,8.75
2Qkfd4rd2qfpSZqAMcNz8v,10768,The Spice Tailor,Control,1,3.85,8.75
6y9AWg4PH5PA9KfTWLsvJi,10792,Sharwoods,Experiment 2,1,2.8,2.8
2yzsL87DRLEklUrLmEvF6p,10764,Pataks,Experiment 2,1,3.0,18.6
2yzsL87DRLEklUrLmEvF6p,10772,The Spice Tailor,Experiment 2,1,3.85,18.6
2yzsL87DRLEklUrLmEvF6p,10792,Sharwoods,Experiment 2,1,2.8,18.6
2yzsL87DRLEklUrLmEvF6p,10773,The Spice Tailor,Experiment 2,1,3.85,18.6
2yzsL87DRLEklUrLmEvF6p,10760,Pataks,Experiment 2,1,1.85,18.6
2yzsL87DRLEklUrLmEvF6p,10746,Pataks,Experiment 2,1,3.25,18.6
0oHmJXObFsNZQQ6ggJNxTE,10738,Pataks,Experiment 1,1,2.4,4.8
0oHmJXObFsNZQQ6ggJNxTE,10752,Pataks,Experiment 1,1,2.4,4.8
27rAe4LMc91Bfs70QguiM8,10736,Pataks,Control,1,2.4,5.65
27rAe4LMc91Bfs70QguiM8,10762,Pataks,Control,1,3.25,5.65
4Bs1lurfKhSkCziCAsF4Gu,10790,Sharwoods,Experiment 2,1,2.8,5.3
4Bs1lurfKhSkCziCAsF4Gu,10744,Sharwoods,Experiment 2,1,2.5,5.3
5cdk2bXmdvTlnAHms5GW5L,10761,Sharwoods,Experiment 1,1,2.5,15.4
5cdk2bXmdvTlnAHms5GW5L,10753,Loyd Grossman,Experiment 1,1,3.0,15.4
5cdk2bXmdvTlnAHms5GW5L,10744,Sharwoods,Experiment 1,1,2.5,15.4
5cdk2bXmdvTlnAHms5GW5L,10743,Pataks,Experiment 1,1,2.4,15.4
5cdk2bXmdvTlnAHms5GW5L,10745,Sharwoods,Experiment 1,1,2.5,15.4
5cdk2bXmdvTlnAHms5GW5L,10739,Sharwoods,Experiment 1,1,2.5,15.4
24pagNooqVBE4z5jJygg3E,10770,Sharwoods,Experiment 2,1,2.5,5.0
24pagNooqVBE4z5jJygg3E,10759,Sharwoods,Experiment 2,1,2.5,5.0
3CzzZX4LYURWpGwrUQj5q9,10750,Pataks,Control,2,4.8,12.0
3CzzZX4LYURWpGwrUQj5q9,10757,Pataks,Control,3,7.2,12.0
1sVXKC6etFVKSsUxGhWNw9,10751,Sharwoods,Control,1,2.5,13.0
1sVXKC6etFVKSsUxGhWNw9,10782,Sharwoods,Control,1,2.8,13.0
1sVXKC6etFVKSsUxGhWNw9,10748,The Spice Tailor,Control,1,3.85,13.0
1sVXKC6etFVKSsUxGhWNw9,10749,The Spice Tailor,Control,1,3.85,13.0
51VrqU5WcWbHsaqJMiD2Tr,10777,Sharwoods,Experiment 2,1,2.5,9.15
51VrqU5WcWbHsaqJMiD2Tr,10792,Sharwoods,Experiment 2,1,2.8,9.15
51VrqU5WcWbHsaqJMiD2Tr,10747,The Spice Tailor,Experiment 2,1,3.85,9.15
5Fph1whukb4UESGloNlf8N,10750,Pataks,Experiment 2,1,2.4,5.65
5Fph1whukb4UESGloNlf8N,10762,Pataks,Experiment 2,1,3.25,5.65
0iHyCOPGPJ6DzE7BUwssrL,10759,Sharwoods,Control,1,2.5,5.1
